KO_Class,KO_Subclass1,KO_Subclass2,KO_Number,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K08061,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K08062,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K08063,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K05870,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K08064,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K08065,,,,,,,,
Organismal Systems,Immune system,04612 Antigen processing and presentation [PATH:ko04612],K08066,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K10784,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K10785,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06450,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06451,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06452,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06453,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06454,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06458,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06459,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06478,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05856,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05703,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07360,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07361,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07362,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07363,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07364,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07365,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K19862,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05730,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07366,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04364,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04409,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04410,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05733,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05734,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05735,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05736,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04513,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04393,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K12076,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04441,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K01116,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04348,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06268,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04446,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K17332,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K17333,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K03099,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04350,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K02833,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07827,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07828,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04366,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04368,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04369,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04371,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04379,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04448,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K18052,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07367,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07368,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07369,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04427,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04431,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04467,,alpha,[EC:2.7.11.10],,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07209,,[EC:2.7.11.10],,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K07210,,gamma,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K02580,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04735,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04734,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K02581,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05872,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06470,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06713,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K03161,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K02649,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K00922,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06276,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04456,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04415,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04466,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K03083,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06744,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K06538,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05697,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04707,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05429,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05430,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05428,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05443,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K04687,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K05427,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K03156,,,,,,,,
Organismal Systems,Immune system,04660 T cell receptor signaling pathway [PATH:ko04660],K02089,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06051,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K20995,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06061,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06053,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K02580,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04735,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04687,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05132,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05133,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11217,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04447,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11220,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05406,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05425,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05063,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05064,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11219,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11222,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K10166,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K09279,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06752,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06454,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05856,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06451,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06452,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K10784,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K10785,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06453,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06450,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K07360,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K07362,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K01116,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04348,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06268,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04446,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K17332,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K17333,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K18052,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04467,,alpha,[EC:2.7.11.10],,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K07209,,[EC:2.7.11.10],,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K07210,,gamma,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04734,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K02581,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05872,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04371,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04379,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04441,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04440,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K04448,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05429,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05068,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05069,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05070,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11218,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11223,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11224,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05430,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05071,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K11225,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K17895,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05428,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K05435,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K09035,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K06052,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K21635,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K02599,,,,,,,,
Organismal Systems,Immune system,04658 Th1 and Th2 cell differentiation [PATH:ko04658],K20994,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K04519,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K04386,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K04723,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K04441,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K07203,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K09445,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K13375,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K04674,,,,,,,,
Organismal Systems,Immune system,04659 Th17 cell differentiation [PATH:ko04659],K04388,,,,,,,,
